region id,original country,city id,city,lat,lon,region,resources,neighbours,region link,zone_id,battle_start,current country,invader,invader allies,defender allies,battle url,invader points,defender points,war_type,div_1,epic_1,end_t_1,div_2,epic_2,end_t_2,div_3,epic_3,end_t_3,div_4,epic_4,end_t_4,div_air,epic_air,end_t_air
457,India,503,Calcutta,22.572646,88.363895,West Bengal,,"Orissa, Jharkhand, North Eastern India, Bihar, Tibet",https://www.erepublik.com/en/main/region/West-Bengal,,,India,,,,,,,,,,,,,,,,,,,,,,
458,India,504,Patna,25.61046,85.141667,Bihar,,"Uttar Pradesh, Jharkhand, West Bengal, Madhya Pradesh",https://www.erepublik.com/en/main/region/Bihar,,,Indonesia,,,,,,,,,,,,,,,,,,,,,,
459,India,505,Shillong,25.5787726,91.8932535,North Eastern India,,"West Bengal, Tibet",https://www.erepublik.com/en/main/region/North-Eastern-India,2.0,1771153865.0,Canada,India,No Allies,Estonia,https://www.erepublik.com/en/military/battlefield/870210,0.0,18.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,,41.68,0.0,
460,Indonesia,506,Medan,3.585242,98.6755979,Sumatra,"Grain, Fruits, Cattle, Deer","Java, Southern Thailand, Peninsular Malaysia, Singapore City, Sarawak, Kalimantan",https://www.erepublik.com/en/main/region/Sumatra,,,Indonesia,,,,,,,,,,,,,,,,,,,,,,
461,Indonesia,242,Jakarta,-6.211544,106.845172,Java,,"Sumatra, Lesser Sunda Islands, Western Australia, Kalimantan",https://www.erepublik.com/en/main/region/Java,,,Indonesia,,,,,,,,,,,,,,,,,,,,,,
462,Indonesia,508,Samarinda,-0.502183,117.153801,Kalimantan,,"Sulawesi, Lesser Sunda Islands, Sabah, Sarawak, Peninsular Malaysia, Mindanao, Sumatra, Java",https://www.erepublik.com/en/main/region/Kalimantan,8.0,1771150625.0,Indonesia,Poland,Finland,No Allies,https://www.erepublik.com/en/military/battlefield/870051,19.0,107.0,direct,32.89,0.0,,50.0,0.0,,1.5,0.0,,99.89,0.0,,39.16,0.0,
463,Indonesia,507,Mataram,-8.5833333,116.1166667,Lesser Sunda Islands,"Grain, Fish","Java, Sulawesi, Kalimantan, Western Australia, Northern Territory, Maluku islands",https://www.erepublik.com/en/main/region/Lesser-Sunda-Islands,,,Indonesia,,,,,,,,,,,,,,,,,,,,,,
464,Indonesia,509,Palu,-0.898583,119.850601,Sulawesi,,"Maluku islands, Lesser Sunda Islands, Kalimantan, Mindanao",https://www.erepublik.com/en/main/region/Sulawesi,,,Netherlands,,,,,,,,,,,,,,,,,,,,,,
465,Indonesia,510,Ambon,-3.65607,128.166419,Maluku islands,"Neodymium, Magnesium, Cobalt, Wolfram","Sulawesi, Papua, Northern Territory, Mindanao, Lesser Sunda Islands",https://www.erepublik.com/en/main/region/Maluku-islands,4.0,1771155244.0,Indonesia,Netherlands,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870139,14.0,40.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,
466,Indonesia,511,Jayapura,-2.541279,140.71373,Papua,,"Maluku islands, Queensland, Northern Territory, Hawaii",https://www.erepublik.com/en/main/region/Papua,,,Indonesia,,,,,,,,,,,,,,,,,,,,,,
467,Israel,512,Jerusalem,31.768319,35.21371,Jerusalem district,"Iron, Saltpeter, Aluminum, Oil","Beersheba South District, Tel Aviv Center District",https://www.erepublik.com/en/main/region/Jerusalem-district,,,Israel,,,,,,,,,,,,,,,,,,,,,,
468,Israel,513,Nazareth,32.699635,35.303546,Nazareth North District,"Fish, Iron","Haifa district, Tel Aviv Center District, Southern Cyprus",https://www.erepublik.com/en/main/region/Nazareth-North-District,,,Estonia,,,,,,,,,,,,,,,,,,,,,,
469,Israel,514,Haifa,32.830361,34.974338,Haifa district,,"Tel Aviv Center District, Nazareth North District, Mediterranean Coast of Turkey",https://www.erepublik.com/en/main/region/Haifa-district,,,Israel,,,,,,,,,,,,,,,,,,,,,,
470,Israel,515,Tel Aviv,32.066158,34.777819,Tel Aviv Center District,,"Haifa district, Jerusalem district, Nazareth North District, Crete, Beersheba South District",https://www.erepublik.com/en/main/region/Tel-Aviv-Center-District,,,Israel,,,,,,,,,,,,,,,,,,,,,,
471,Israel,516,Beersheba,31.252973,34.791462,Beersheba South District,"Fish, Fruits, Cattle","Jerusalem district, Sinai, Al Jawf, Tel Aviv Center District",https://www.erepublik.com/en/main/region/Beersheba-South-District,2.0,1771151106.0,Israel,Egypt,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870184,5.0,13.0,direct,0.030000000000001137,0.0,,50.0,0.0,,50.0,0.0,,39.81,0.0,,46.27,0.0,
472,Iran,521,Kerman,30.28027,57.06702,Kerman Province,,"Hormozgan, South Khorasan, Yazd, Fars, Sistan and Baluchistan",https://www.erepublik.com/en/main/region/Kerman-Province,,,Portugal,,,,,,,,,,,,,,,,,,,,,,
473,Iran,520,Zahedan,29.4963889,60.8627778,Sistan and Baluchistan,"Saltpeter, Aluminum, Oil, Rubber","Hormozgan, South Khorasan, Kerman Province, Balochistan",https://www.erepublik.com/en/main/region/Sistan-Baluchistan,,,Iran,,,,,,,,,,,,,,,,,,,,,,
474,Iran,526,Birjand,32.880299,59.210411,South Khorasan,,"Razavi Khorasan, Yazd, Kerman Province, Sistan and Baluchistan, Semnan, Esfahan",https://www.erepublik.com/en/main/region/South-Khorasan,3.0,1771155066.0,Iran,Republic of Moldova,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870167,0.0,36.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,0.0,0.0,,50.0,0.0,
475,Iran,525,Mashhad,36.3,59.6,Razavi Khorasan,,"South Khorasan, Mazandaran and Golistan, Semnan",https://www.erepublik.com/en/main/region/Razavi-Khorasan,2.0,1771150565.0,Lithuania,Iran,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870176,1.0,17.0,direct,33.33,0.0,,2.9399999999999977,0.0,,50.0,0.0,,9.14,0.0,,39.48,0.0,
476,Iran,522,Yazd,31.89661,54.36068,Yazd,,"South Khorasan, Esfahan, Kerman Province, Fars",https://www.erepublik.com/en/main/region/Yazd,5.0,1771153924.0,Republic of Moldova,Ukraine,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870100,16.0,56.0,direct,27.269999999999996,0.0,,50.0,0.0,,100.0,0.0,,100.0,0.0,,46.26,0.0,
477,Iran,524,Semnan,35.572269,53.396049,Semnan,"Grain, Fruits, Cattle, Deer","Northwestern Iran, Mazandaran and Golistan, Esfahan, South Khorasan, Razavi Khorasan",https://www.erepublik.com/en/main/region/Semnan,,,Iran,,,,,,,,,,,,,,,,,,,,,,
478,Iran,523,Isfahan,32.65139,51.679192,Esfahan,,"Southwestern Iran, Yazd, Fars, Northwestern Iran, Semnan, Hormozgan, South Khorasan",https://www.erepublik.com/en/main/region/Esfahan,2.0,1771150385.0,Ukraine,Iran,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870180,0.0,18.0,direct,30.430000000000007,0.0,,50.0,0.0,,50.0,0.0,,31.909999999999997,0.0,,34.95,0.0,
479,Iran,518,Shiraz,29.6166667,52.5333333,Fars,,"Hormozgan, Esfahan, Kerman Province, Yazd, Southwestern Iran",https://www.erepublik.com/en/main/region/Fars,,,Iran,,,,,,,,,,,,,,,,,,,,,,
480,Iran,519,Bandar Abbas,27.1833333,56.2666667,Hormozgan,,"Kerman Province, Fars, Sistan and Baluchistan, Esfahan, Ras al-Khaimah, Umm al Quwain, Fujairah, Eastern Province, Southwestern Iran",https://www.erepublik.com/en/main/region/Hormozgan,5.0,1771152008.0,Iran,Israel,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870104,7.0,65.0,direct,27.120000000000005,0.0,,50.0,0.0,,50.0,0.0,,38.68,0.0,,42.06,0.0,
481,Iran,528,Ahvaz,31.31671,48.68438,Southwestern Iran,,"Esfahan, Fars, Northwestern Iran, Hormozgan",https://www.erepublik.com/en/main/region/Southwestern-Iran,8.0,1771150085.0,North Macedonia,Iran,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870049,15.0,111.0,direct,98.77,0.0,,100.0,0.0,,50.0,0.0,,46.25,0.0,,40.58,0.0,
482,Iran,517,Tehran,35.6961111,51.4230556,Northwestern Iran,,"Mazandaran and Golistan, Esfahan, Semnan, Eastern Anatolia, Southwestern Iran, Syunik",https://www.erepublik.com/en/main/region/Northwestern-Iran,1.0,1771150222.0,Iran,Armenia,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870230,0.0,0.0,direct,36.0,0.0,,50.0,0.0,,100.0,0.0,,38.5,0.0,,49.31,0.0,
483,Iran,527,Gorgan,36.8386111,54.4347222,Mazandaran and Golistan,"Neodymium, Cobalt","Razavi Khorasan, Northwestern Iran, Semnan, Volga",https://www.erepublik.com/en/main/region/Mazandaran-and-Golistan,,,Bulgaria,,,,,,,,,,,,,,,,,,,,,,
484,Japan,529,Sapporo,43.0620958,141.3543763,Hokkaido,,"Tohoku, Far Eastern Russia, Alaska",https://www.erepublik.com/en/main/region/Hokkaido,1.0,1771151605.0,Japan,Ukraine,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870240,0.0,0.0,direct,34.599999999999994,0.0,,38.72,0.0,,50.0,0.0,,24.42,0.0,,47.27,0.0,
485,Japan,530,Sendai,38.268215,140.8693558,Tohoku,,"Hokkaido, Kanto, Chubu, Hamgyong",https://www.erepublik.com/en/main/region/Tohoku,,,Ukraine,,,,,,,,,,,,,,,,,,,,,,
486,Japan,239,Tokyo,35.6894875,139.6917064,Kanto,"Fish, Fruits, Cattle","Chubu, Tohoku",https://www.erepublik.com/en/main/region/Kanto,,,Japan,,,,,,,,,,,,,,,,,,,,,,
487,Japan,531,Nagoya,35.1814464,136.906398,Chubu,,"Kinki, Kanto, Tohoku",https://www.erepublik.com/en/main/region/Chubu,2.0,1771155066.0,Finland,Japan,No Allies,Poland,https://www.erepublik.com/en/military/battlefield/870208,1.0,17.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,0.0,0.0,,0.0,0.0,
488,Japan,532,Osaka,34.6937378,135.5021651,Kinki,"Magnesium, Titanium, Wolfram","Chugoku, Shikoku, Chubu",https://www.erepublik.com/en/main/region/Kinki,,,Japan,,,,,,,,,,,,,,,,,,,,,,
489,Japan,533,Hiroshima,34.3852029,132.4552927,Chugoku,"Sand, Wood","Kyushu, Shikoku, Kinki, Gyeongsangbuk-do, Gyeongsangnam-do",https://www.erepublik.com/en/main/region/Chugoku,1.0,1771153761.0,United Arab Emirates,Nigeria,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870252,0.0,0.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,100.0,0.0,,100.0,0.0,
490,Japan,534,Matsuyama,33.8391574,132.7655752,Shikoku,,"Kyushu, Chugoku, Kinki",https://www.erepublik.com/en/main/region/Shikoku,1.0,1771149322.0,Japan,United Arab Emirates,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870221,0.0,11.0,direct,50.0,0.0,1771154764.0,45.95,0.0,1771154764.0,50.0,0.0,1771154764.0,36.35,0.0,1771155123.0,44.41,0.0,
491,Japan,535,Fukuoka,33.5903547,130.4017155,Kyushu,,"Chugoku, Shikoku, Gyeongsangnam-do, Jeju, Hawaii, Shanghai, Zhejiang, Fujian, Eastern Taiwan",https://www.erepublik.com/en/main/region/Kyushu,,,Nigeria,,,,,,,,,,,,,,,,,,,,,,
492,Pakistan,536,Quetta,30.209459,67.018173,Balochistan,"Fish, Iron, Magnesium, Titanium","Sindh, North-West Frontier Province, Punjab, Sistan and Baluchistan",https://www.erepublik.com/en/main/region/Balochistan,2.0,1771150865.0,Pakistan,Iran,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870177,1.0,17.0,direct,28.0,0.0,,50.0,0.0,,50.0,0.0,,37.97,0.0,,46.04,0.0,
493,Pakistan,537,Peshawar,34.004299,71.54483,North-West Frontier Province,"Grain, Fruits, Cattle, Deer","Punjab, Balochistan, Jammu and Kashmir, Xinjiang",https://www.erepublik.com/en/main/region/North-West-Frontier,,,Pakistan,,,,,,,,,,,,,,,,,,,,,,
494,Pakistan,540,Islamabad,33.718151,73.060547,Punjab,Fish,"North-West Frontier Province, Balochistan, Rajasthan, Jammu and Kashmir, Northern India, Sindh",https://www.erepublik.com/en/main/region/Punjab,7.0,1771149912.0,Israel,Pakistan,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870055,25.0,83.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,34.480000000000004,0.0,,43.91,0.0,
495,Pakistan,539,Karachi,24.893379,67.0280609,Sindh,Sand,"Balochistan, Gujarat, Rajasthan, Punjab",https://www.erepublik.com/en/main/region/Sindh,4.0,1771154106.0,New Zealand,Pakistan,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870134,3.0,51.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,0.0,0.0,,70.4,0.0,
497,South Africa,542,Bhisho,-32.8494444,27.4380556,Eastern Cape,,"Western Cape, Free State, KwaZulu Natal, Western Australia, Northern Cape",https://www.erepublik.com/en/main/region/Eastern-Cape,,,USA,,,,,,,,,,,,,,,,,,,,,,
498,South Africa,543,Bloemfontein,-29.118349,26.22492,Free State,"Iron, Cobalt","Northern Cape, Eastern Cape, North West Province, KwaZulu Natal, Gauteng, Mpumalanga",https://www.erepublik.com/en/main/region/Free-State,3.0,1771155065.0,South Africa,United Kingdom,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870160,8.0,28.0,direct,50.0,0.0,,50.0,0.0,,16.67,0.0,,50.0,0.0,,50.0,0.0,
499,South Africa,541,Pretoria,-25.73134,28.21837,Gauteng,"Neodymium, Magnesium, Titanium, Wolfram","North West Province, Mpumalanga, Limpopo, Free State",https://www.erepublik.com/en/main/region/Gauteng,,,South Africa,,,,,,,,,,,,,,,,,,,,,,
500,South Africa,544,Pietermaritzburg,-29.6178994,30.3824892,KwaZulu Natal,,"Eastern Cape, Free State, Western Australia, Mpumalanga",https://www.erepublik.com/en/main/region/KwaZulu-Natal,1.0,1771151005.0,United Kingdom,North Macedonia,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870232,0.0,0.0,direct,41.18,0.0,,50.0,0.0,,50.0,0.0,,77.65,0.0,,39.72,0.0,
501,South Africa,545,Polokwane,-23.891581,29.4496,Limpopo,"Saltpeter, Aluminum, Oil, Rubber","Mpumalanga, Gauteng, North West Province",https://www.erepublik.com/en/main/region/Limpopo,,,South Africa,,,,,,,,,,,,,,,,,,,,,,
502,South Africa,546,Nelspruit,-25.4658333,30.9852778,Mpumalanga,,"Gauteng, Limpopo, KwaZulu Natal, Free State",https://www.erepublik.com/en/main/region/Mpumalanga,5.0,1771153865.0,North Macedonia,South Africa,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870112,5.0,67.0,direct,50.0,0.0,,50.0,0.0,,83.87,0.0,,28.730000000000004,0.0,,28.480000000000004,0.0,
503,South Africa,548,Mmabatho,-25.8377623,25.594752,North West Province,,"Gauteng, Free State, Northern Cape, Northern Cape, Limpopo",https://www.erepublik.com/en/main/region/North-West-Province,,,South Africa,,,,,,,,,,,,,,,,,,,,,,
504,South Africa,547,Kimberley,-28.72929,24.75404,Northern Cape,,"Free State, Parana and Santa Catarina, Western Cape, Eastern Cape, North West Province, North West Province, Rio Grande do Sul, South South States",https://www.erepublik.com/en/main/region/Northern-Cape,10.0,1771151767.0,Republic of Moldova,South Africa,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870033,13.0,149.0,direct,50.0,0.0,,50.0,0.0,,100.0,0.0,,100.0,0.0,,40.62,0.0,
505,South Africa,549,Cape Town,-33.9248685,18.4240553,Western Cape,,"Eastern Cape, Pampas, Northern Cape, Charrua",https://www.erepublik.com/en/main/region/Western-Cape,9.0,1771153384.0,United Arab Emirates,Republic of Moldova,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870047,12.0,132.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,100.0,0.0,,100.0,0.0,
507,Thailand,550,Bangkok,13.7522222,100.4938889,Central Thailand,"Cobalt, Titanium, Wolfram","North-Eastern Thailand, Eastern Thailand, Southern Thailand, Northern Thailand",https://www.erepublik.com/en/main/region/Central-Thailand,7.0,1771150684.0,Saudi Arabia,Thailand,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870065,32.0,76.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,63.08,0.0,,43.86,0.0,
508,Thailand,551,Chiang Mai,18.7964642,98.6600586,Northern Thailand,"Saltpeter, Aluminum, Oil","North-Eastern Thailand, Central Thailand",https://www.erepublik.com/en/main/region/Northern-Thailand,2.0,1771155189.0,Thailand,United Arab Emirates,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870222,0.0,18.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,
509,Thailand,553,Rayong,12.8308447,101.4339148,Eastern Thailand,,"Central Thailand, Southern Thailand",https://www.erepublik.com/en/main/region/Eastern-Thailand,,,Republic of China (Taiwan),,,,,,,,,,,,,,,,,,,,,,
510,Thailand,554,Hat Yai,7.0019444,100.4572222,Southern Thailand,,"Eastern Thailand, Sumatra, Tamil Nadu, Peninsular Malaysia, Central Thailand",https://www.erepublik.com/en/main/region/Southern-Thailand,,,Thailand,,,,,,,,,,,,,,,,,,,,,,
511,Thailand,552,Khon Kaen,15.9717357,102.6216211,North-Eastern Thailand,"Iron, Magnesium","Central Thailand, Northern Thailand",https://www.erepublik.com/en/main/region/North-Eastern-Thailand,5.0,1771154525.0,United Arab Emirates,Saudi Arabia,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870114,12.0,60.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,,45.71,0.0,
512,Turkey,555,Izmir,38.41885,27.12872,Aegean Coast of Turkey,Titanium,"Marmara, Mediterranean Coast of Turkey, Central Anatolia, Black Sea Coast of Turkey, Aegean Islands",https://www.erepublik.com/en/main/region/Aegean-Coast-of-Turkey,,,Bosnia and Herzegovina,,,,,,,,,,,,,,,,,,,,,,
513,Turkey,558,Samsun,41.292782,36.33128,Black Sea Coast of Turkey,,"Central Anatolia, Eastern Anatolia, Marmara, Aegean Coast of Turkey, Dobrogea, North Caucasus, Taurida, Abkhazia, West Georgia, Burgas, Varna",https://www.erepublik.com/en/main/region/Black-Sea-Coast-of-Turkey,,,Turkey,,,,,,,,,,,,,,,,,,,,,,
514,Turkey,237,Ankara,39.92077,32.85411,Central Anatolia,,"Black Sea Coast of Turkey, Mediterranean Coast of Turkey, Aegean Coast of Turkey, Eastern Anatolia, Marmara",https://www.erepublik.com/en/main/region/Central-Anatolia,,,Croatia,,,,,,,,,,,,,,,,,,,,,,
515,Turkey,557,Erzurum,39.9,41.27,Eastern Anatolia,,"Southeastern Anatolia, Black Sea Coast of Turkey, Northwestern Iran, Central Anatolia, Mediterranean Coast of Turkey, West Georgia, Lower Kartli, Northern Armenia, Central Armenia",https://www.erepublik.com/en/main/region/Eastern-Anatolia,,,Turkey,,,,,,,,,,,,,,,,,,,,,,
516,Turkey,556,Istanbul,41.00527,28.97696,Marmara,,"Aegean Coast of Turkey, Burgas, Thrace, Plovdiv, Black Sea Coast of Turkey, Aegean Islands, Central Anatolia",https://www.erepublik.com/en/main/region/Marmara,,,Bosnia and Herzegovina,,,,,,,,,,,,,,,,,,,,,,
517,Turkey,559,Antalya,36.88414,30.70563,Mediterranean Coast of Turkey,,"Central Anatolia, Southeastern Anatolia, Aegean Coast of Turkey, Eastern Anatolia, Haifa district, Aegean Islands, Northern Cyprus, Lower Egypt",https://www.erepublik.com/en/main/region/Mediterranean-Coast-of-Turkey,2.0,1771151768.0,Turkey,Egypt,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870188,5.0,13.0,direct,50.0,0.0,,50.0,0.0,,9.260000000000005,0.0,,0.0,0.0,,100.0,0.0,
518,Turkey,560,Diyarbakir,37.9144099,40.230629,Southeastern Anatolia,,"Mediterranean Coast of Turkey, Eastern Anatolia",https://www.erepublik.com/en/main/region/Southeastern-Anatolia,,,Hungary,,,,,,,,,,,,,,,,,,,,,,
519,South Korea,240,Seoul,37.566535,126.9779692,Gyeonggi-do,,"Gangwon-do, Chungcheongbuk-do, Shandong, Chungcheongnam-do, Kangwon",https://www.erepublik.com/en/main/region/Gyeonggi,2.0,1771154045.0,Hungary,South Korea,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870212,0.0,18.0,resistance,50.0,0.0,,50.0,0.0,,25.0,0.0,,50.0,0.0,,47.95,0.0,
520,South Korea,561,Chuncheon,37.8813153,127.7299707,Gangwon-do,,"Gyeonggi-do, Kangwon, Gyeongsangbuk-do, Chungcheongbuk-do",https://www.erepublik.com/en/main/region/Gangwon,4.0,1771151646.0,Greece,South Korea,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870129,0.0,54.0,direct,50.0,0.0,,50.0,0.0,,15.730000000000004,0.0,,52.9,0.0,,30.700000000000003,0.0,
521,South Korea,562,Cheongju,36.6424341,127.4890319,Chungcheongbuk-do,,"Chungcheongnam-do, Gyeongsangbuk-do, Gyeonggi-do, Jeollabuk-do, Gangwon-do",https://www.erepublik.com/en/main/region/Chungcheongbuk,,,Argentina,,,,,,,,,,,,,,,,,,,,,,
522,South Korea,563,Daejeon,36.3504119,127.3845475,Chungcheongnam-do,Magnesium,"Chungcheongbuk-do, Jeollabuk-do, Shandong, Gyeonggi-do, Jiangsu",https://www.erepublik.com/en/main/region/Chungcheongnam,,,Hungary,,,,,,,,,,,,,,,,,,,,,,
523,South Korea,565,Jeonju,35.8242238,127.1479532,Jeollabuk-do,,"Gyeongsangnam-do, Gyeongsangbuk-do, Chungcheongnam-do, Jeollanam-do, Jiangsu, Chungcheongbuk-do, Shandong",https://www.erepublik.com/en/main/region/Jeollabuk,,,Republic of Moldova,,,,,,,,,,,,,,,,,,,,,,
524,South Korea,570,Muan,34.9904542,126.4816856,Jeollanam-do,"Fish, Iron, Magnesium","Jeollabuk-do, Jeju, Jiangsu, Gyeongsangnam-do, Northern Taiwan",https://www.erepublik.com/en/main/region/Jeollanam,3.0,1771153745.0,South Korea,Republic of China (Taiwan),No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870156,12.0,24.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,0.0,0.0,,100.0,0.0,
525,South Korea,566,Daegu,35.8714354,128.601445,Gyeongsangbuk-do,,"Gyeongsangnam-do, Chungcheongbuk-do, Jeollabuk-do, Chugoku, Gangwon-do",https://www.erepublik.com/en/main/region/Gyeongsangbuk,,,South Korea,,,,,,,,,,,,,,,,,,,,,,
526,South Korea,567,Changwon,35.2708333,128.6630556,Gyeongsangnam-do,"Titanium, Wolfram","Gyeongsangbuk-do, Jeollabuk-do, Chugoku, Kyushu, Jeollanam-do",https://www.erepublik.com/en/main/region/Gyeongsangnam,,,Latvia,,,,,,,,,,,,,,,,,,,,,,
527,South Korea,568,Jeju City,33.4996213,126.5311884,Jeju,"Grain, Fish, Fruits, Cattle","Jeollanam-do, Jiangsu, Kyushu",https://www.erepublik.com/en/main/region/Jeju,,,South Korea,,,,,,,,,,,,,,,,,,,,,,
528,Netherlands,144,Amsterdam,52.3702157,4.8951679,Western Netherlands,"Grain, Fruits, Cattle, Deer","Eastern Netherlands, Northern Netherlands, Southern Netherlands",https://www.erepublik.com/en/main/region/Western-Netherlands,5.0,1771152365.0,Netherlands,South Africa,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870108,17.0,55.0,direct,50.0,0.0,,50.0,0.0,,54.93,0.0,,100.0,0.0,,100.0,0.0,
529,Netherlands,152,Maastricht,50.8513682,5.6909725,Southern Netherlands,"Limestone, Cobalt, Titanium, Wolfram","Eastern Netherlands, North Rhine-Westphalia, Wallonia, Flanders, Western Netherlands, East of England",https://www.erepublik.com/en/main/region/Southern-Netherlands,,,Netherlands,,,,,,,,,,,,,,,,,,,,,,
530,Netherlands,153,Arnhem,51.9851034,5.8987296,Eastern Netherlands,"Fish, Magnesium","Western Netherlands, Northern Netherlands, Southern Netherlands, Lower Saxony and Bremen, North Rhine-Westphalia",https://www.erepublik.com/en/main/region/Eastern-Netherlands,2.0,1771150565.0,South Africa,Germany,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870174,0.0,18.0,direct,76.92,0.0,,76.92,0.0,,76.92,0.0,,0.0,0.0,,35.05,0.0,
531,Netherlands,379,Groningen,53.2193835,6.5665018,Northern Netherlands,,"Eastern Netherlands, Western Netherlands, Lower Saxony and Bremen, Vestlandet",https://www.erepublik.com/en/main/region/Northern-Netherlands,4.0,1771155065.0,Spain,Netherlands,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870141,0.0,54.0,direct,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,,50.0,0.0,
532,Russia,235,Moscow,55.7512419,37.6184217,Moscow and Central Russia,,"Northern Russia, Central Black Earth, Volga Vyatka, Leningrad Oblast, Volga, Siveria, Kirde-Eesti, Kesk-Eesti, Louna-Eesti, Latgale, Homelskaya, Mahilyowskaya, Vitsebskaya",https://www.erepublik.com/en/main/region/Moscow-and-Central-Russia,3.0,1771154765.0,Ukraine,Lithuania,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/870166,0.0,36.0,direct,18.180000000000007,0.0,,50.0,0.0,,50.0,0.0,,0.0,0.0,,0.0,0.0,
533,Russia,571,Voronezh,51.6568874,39.2025339,Central Black Earth,,"Moscow and Central Russia, North Caucasus, Sloboda, Volga, Siveria, Donbas",https://www.erepublik.com/en/main/region/Central-Black-Earth,,,Ukraine,,,,,,,,,,,,,,,,,,,,,,
534,Russia,573,Krasnoyarsk,56.0107893,92.8527745,Eastern Siberia,"Neodymium, Cobalt","Far Eastern Russia, Western Siberia, Inner Mongolia",https://www.erepublik.com/en/main/region/Eastern-Siberia,,,Russia,,,,,,,,,,,,,,,,,,,,,,
535,Russia,574,Khabarovsk,48.485637,135.0795875,Far Eastern Russia,,"Eastern Siberia, Heilongjiang, Jilin, Hokkaido, Alaska, Hamgyong",https://www.erepublik.com/en/main/region/Far-Eastern-Russia,,,Russia,,,,,,,,,,,,,,,,,,,,,,
536,Russia,575,Arhangelsk,64.5470519,40.5520904,Northern Russia,,"Leningrad Oblast, Moscow and Central Russia, Volga Vyatka, Lapland, Oulu, Eastern Finland, Nord-Norge, Urals, Western Siberia",https://www.erepublik.com/en/main/region/Northern-Russia,13.0,1771150744.0,Bosnia and Herzegovina,Slovenia,No Allies,No Allies,https://www.erepublik.com/en/military/battlefield/869952,143.0,73.0,direct,0.0,0.0,,50.0,0.0,,50.0,0.0,,83.88,0.0,,77.18,0.0,
537,Russia,576,Rostov on Don,47.233333,39.7,North Caucasus,,"Central Black Earth, Volga, Donbas, Taurida, Black Sea Coast of Turkey, Abkhazia, West Georgia, Inner Kartli, Kakheti",https://www.erepublik.com/en/main/region/North-Caucasus,,,Ukraine,,,,,,,,,,,,,,,,,,,,,,
538,Russia,572,St Petersburg,59.9395237,30.3120206,Leningrad Oblast,,"Northern Russia, Moscow and Central Russia, Southern Finland, Eastern Finland, Kaliningrad",https://www.erepublik.com/en/main/region/Leningrad-Oblast,,,Lithuania,,,,,,,,,,,,,,,,,,,,,,
